"Start.Time","Duration","Title"
2020-07-28,00:15:03,"Modern Family: Seizoen 5: Message Received (Aflevering 22)"
2020-07-28,00:06:48,"Modern Family: Seizoen 5: Message Received (Aflevering 22)"
2020-07-28,00:17:58,"Modern Family: Seizoen 5: Sleeper (Aflevering 21)"
2020-07-28,00:00:02,"Modern Family: Seizoen 5: Australia (Aflevering 20)"
2020-07-28,00:00:11,"Modern Family: Seizoen 5: A Hard Jay's Night (Aflevering 19)"
2020-07-28,00:00:10,"Modern Family: Seizoen 5: Las Vegas (Aflevering 18)"
2020-07-27,00:03:37,"Modern Family: Seizoen 5: Sleeper (Aflevering 21)"
2020-07-27,00:21:34,"Modern Family: Seizoen 5: Australia (Aflevering 20)"
2020-07-27,00:21:27,"Modern Family: Seizoen 5: A Hard Jay's Night (Aflevering 19)"
2020-07-27,00:21:35,"Modern Family: Seizoen 5: Las Vegas (Aflevering 18)"
2020-07-27,01:38:02,"Athlete A"
2020-07-27,00:00:02,"Modern Family: Seizoen 5: Las Vegas (Aflevering 18)"
2020-07-27,00:21:25,"Modern Family: Seizoen 5: Other People's Children (Aflevering 17)"
2020-07-27,00:00:01,"Modern Family: Seizoen 5: Other People's Children (Aflevering 17)"
2020-07-27,00:21:39,"Modern Family: Seizoen 5: Spring-a-Ding-Fling (Aflevering 16)"
2020-07-27,00:02:36,"Lenette van Dongen - Tegenwind"
2020-07-27,00:05:20,"Rene van Meurs - Even Goede Vrienden"
2020-07-26,00:02:19,"Modern Family: Seizoen 5: Spring-a-Ding-Fling (Aflevering 16)"
2020-07-26,00:21:04,"Modern Family: Seizoen 5: The Feud (Aflevering 15)"
2020-07-26,00:21:52,"Modern Family: Seizoen 5: iSpy (Aflevering 14)"
2020-07-26,00:21:35,"Modern Family: Seizoen 5: Three Dinners (Aflevering 13)"
2020-07-26,00:21:32,"Modern Family: Seizoen 5: Under Pressure (Aflevering 12)"
2020-07-26,00:21:18,"Modern Family: Seizoen 5: And One to Grow On (Aflevering 11)"
2020-07-26,00:21:39,"Modern Family: Seizoen 5: The Old Man & the Tree (Aflevering 10)"
2020-07-26,00:21:38,"Modern Family: Seizoen 5: The Big Game (Aflevering 9)"
2020-07-26,00:47:16,"The Last Dance: Seizoen 1: Aflevering X (Aflevering 10)"
2020-07-26,00:00:45,"The Last Dance: Seizoen 1: Aflevering VI (Aflevering 6)"
2020-07-26,00:43:46,"The Last Dance: Seizoen 1: Aflevering V (Aflevering 5)"
2020-07-26,00:04:58,"The Last Dance: Seizoen 1: Aflevering V (Aflevering 5)"
2020-07-26,00:49:01,"The Last Dance: Seizoen 1: Aflevering IV (Aflevering 4)"
2020-07-26,00:46:46,"The Last Dance: Seizoen 1: Aflevering III (Aflevering 3)"
2020-07-26,00:48:17,"The Last Dance: Seizoen 1: Aflevering II (Aflevering 2)"
2020-07-26,00:48:46,"The Last Dance: Seizoen 1: Aflevering I (Aflevering 1)"
2020-07-25,00:21:37,"Modern Family: Seizoen 5: ClosetCon '13 (Aflevering 8)"
2020-07-25,00:21:31,"Modern Family: Seizoen 5: A Fair to Remember (Aflevering 7)"
2020-07-25,00:21:20,"Modern Family: Seizoen 5: The Help (Aflevering 6)"
2020-07-25,00:21:14,"Modern Family: Seizoen 5: The Late Show (Aflevering 5)"
2020-07-25,00:00:02,"Modern Family: Seizoen 5: The Late Show (Aflevering 5)"
2020-07-25,00:21:11,"Modern Family: Seizoen 5: Farm Strong (Aflevering 4)"
2020-07-25,00:21:27,"Modern Family: Seizoen 5: Larry's Wife (Aflevering 3)"
2020-07-25,00:21:34,"Modern Family: Seizoen 5: First Days (Aflevering 2)"
2020-07-25,00:21:43,"Modern Family: Seizoen 5: Suddenly, Last Summer (Aflevering 1)"
2020-07-25,00:00:02,"Modern Family: Seizoen 4: Bringing Up Baby (Aflevering 1)"
2020-07-25,00:21:23,"Modern Family: Seizoen 3: Baby on Board (Aflevering 24)"
2020-07-25,00:00:02,"Modern Family: Seizoen 3: Baby on Board (Aflevering 24)"
2020-07-25,00:21:29,"Modern Family: Seizoen 3: Tableau Vivant (Aflevering 23)"
2020-07-25,00:21:18,"Modern Family: Seizoen 3: Disneyland (Aflevering 22)"
2020-07-25,00:20:42,"Modern Family: Seizoen 3: Planes, Trains & Cars (Aflevering 21)"
2020-07-25,00:21:25,"Modern Family: Seizoen 3: The Last Walt (Aflevering 20)"
2020-07-25,00:00:05,"Modern Family: Seizoen 3: The Last Walt (Aflevering 20)"
2020-07-25,00:21:30,"Modern Family: Seizoen 3: Election Day (Aflevering 19)"
2020-07-25,00:11:05,"Modern Family: Seizoen 3: Send Out the Clowns (Aflevering 18)"
2020-07-25,00:10:18,"Modern Family: Seizoen 3: Send Out the Clowns (Aflevering 18)"
2020-07-25,00:21:27,"Modern Family: Seizoen 3: Leap Day (Aflevering 17)"
2020-07-24,00:21:29,"Modern Family: Seizoen 3: Virgin Territory (Aflevering 16)"
2020-07-24,00:21:29,"Modern Family: Seizoen 3: Aunt Mommy (Aflevering 15)"
2020-07-24,00:21:11,"Modern Family: Seizoen 3: Me? Jealous? (Aflevering 14)"
2020-07-24,00:21:08,"Modern Family: Seizoen 3: Little Bo Bleep (Aflevering 13)"
2020-07-24,00:21:30,"Modern Family: Seizoen 3: Egg Drop (Aflevering 12)"
2020-07-24,00:21:25,"Modern Family: Seizoen 3: Lifetime Supply (Aflevering 11)"
2020-07-24,00:21:12,"Modern Family: Seizoen 3: Express Christmas (Aflevering 10)"
2020-07-24,00:21:26,"Modern Family: Seizoen 3: Punkin Chunkin (Aflevering 9)"
2020-07-24,00:21:13,"Modern Family: Seizoen 3: After the Fire (Aflevering 8)"
2020-07-24,00:21:25,"Modern Family: Seizoen 3: Treehouse (Aflevering 7)"
2020-07-24,00:21:22,"Modern Family: Seizoen 3: Go Bullfrogs! (Aflevering 6)"
2020-07-24,00:00:05,"Modern Family: Seizoen 3: Go Bullfrogs! (Aflevering 6)"
2020-07-24,00:21:29,"Modern Family: Seizoen 3: Hit and Run (Aflevering 5)"
2020-07-24,00:22:35,"Modern Family: Seizoen 3: Door to Door (Aflevering 4)"
2020-07-24,00:21:13,"Modern Family: Seizoen 3: Phil on Wire (Aflevering 3)"
2020-07-24,00:21:11,"Modern Family: Seizoen 3: When Good Kids Go Bad (Aflevering 2)"
2020-07-23,00:21:22,"Modern Family: Seizoen 3: Dude Ranch (Aflevering 1)"
2020-07-23,00:21:30,"Modern Family: Seizoen 2: The One That Got Away (Aflevering 24)"
2020-07-23,00:21:10,"Modern Family: Seizoen 2: See You Next Fall (Aflevering 23)"
2020-07-23,00:21:33,"Modern Family: Seizoen 2: Good Cop, Bad Dog (Aflevering 22)"
2020-07-23,00:20:36,"Modern Family: Seizoen 2: Mother's Day (Aflevering 21)"
2020-07-23,00:20:59,"Modern Family: Seizoen 2: Someone to Watch Over Lily (Aflevering 20)"
2020-07-23,00:00:11,"Modern Family: Seizoen 2: Someone to Watch Over Lily (Aflevering 20)"
2020-07-22,00:21:32,"Modern Family: Seizoen 2: The Musical Man (Aflevering 19)"
2020-07-22,00:21:37,"Modern Family: Seizoen 2: Boys' Night (Aflevering 18)"
2020-07-22,00:21:19,"Modern Family: Seizoen 2: Two Monkeys and a Panda (Aflevering 17)"
2020-07-22,00:21:36,"Modern Family: Seizoen 2: Regrets Only (Aflevering 16)"
2020-07-22,00:51:49,"Jeffrey Epstein: Filthy Rich: Miniserie: Finding Their Voice (Aflevering 4)"
2020-07-22,00:40:13,"Jeffrey Epstein: Filthy Rich: Miniserie: The Island (Aflevering 3)"
2020-07-22,00:21:11,"Modern Family: Seizoen 2: Princess Party (Aflevering 15)"
2020-07-22,00:54:33,"Jeffrey Epstein: Filthy Rich: Miniserie: Follow the Money (Aflevering 2)"
2020-07-22,00:54:21,"Jeffrey Epstein: Filthy Rich: Miniserie: Hunting Grounds (Aflevering 1)"
2020-07-22,00:21:25,"Modern Family: Seizoen 2: Bixby's Back (Aflevering 14)"
2020-07-22,00:21:38,"Modern Family: Seizoen 2: Caught in the Act (Aflevering 13)"
2020-07-21,00:21:33,"Modern Family: Seizoen 2: Our Children, Ourselves (Aflevering 12)"
2020-07-21,00:21:34,"Modern Family: Seizoen 2: Slow Down Your Neighbors (Aflevering 11)"
2020-07-21,00:19:14,"Modern Family: Seizoen 2: Dance Dance Revelation (Aflevering 10)"
2020-07-21,00:01:55,"Modern Family: Seizoen 2: Dance Dance Revelation (Aflevering 10)"
2020-07-21,00:22:09,"Modern Family: Seizoen 2: Mother Tucker (Aflevering 9)"
2020-07-21,00:20:15,"Modern Family: Seizoen 2: Manny Get Your Gun (Aflevering 8)"
2020-07-21,00:21:36,"Modern Family: Seizoen 2: Chirp (Aflevering 7)"
2020-07-21,00:21:46,"Modern Family: Seizoen 2: Halloween (Aflevering 6)"
2020-07-21,00:00:03,"Modern Family: Seizoen 2: Halloween (Aflevering 6)"
2020-07-20,00:21:30,"Modern Family: Seizoen 2: Unplugged (Aflevering 5)"
2020-07-20,00:21:36,"Modern Family: Seizoen 2: Strangers on a Treadmill (Aflevering 4)"
2020-07-20,00:21:24,"Modern Family: Seizoen 2: Earthquake (Aflevering 3)"
2020-07-20,00:21:28,"Modern Family: Seizoen 2: The Kiss (Aflevering 2)"
2020-07-19,00:21:32,"Modern Family: Seizoen 2: The Old Wagon (Aflevering 1)"
2020-07-19,00:21:22,"Modern Family: Seizoen 1: Family Portrait (Aflevering 24)"
2020-07-19,00:21:27,"Modern Family: Seizoen 1: Hawaii (Aflevering 23)"
2020-07-19,00:20:38,"Modern Family: Seizoen 1: Airport 2010 (Aflevering 22)"
2020-07-19,00:21:36,"Modern Family: Seizoen 1: Travels with Scout (Aflevering 21)"
2020-07-19,00:20:43,"Modern Family: Seizoen 1: Benched (Aflevering 20)"
2020-07-18,00:00:19,"Modern Family: Seizoen 1: Benched (Aflevering 20)"
2020-07-18,00:21:33,"Modern Family: Seizoen 1: Game Changer (Aflevering 19)"
2020-07-18,00:21:15,"Modern Family: Seizoen 1: Starry Night (Aflevering 18)"
2020-07-18,00:21:37,"Modern Family: Seizoen 1: Truth Be Told (Aflevering 17)"
2020-07-18,00:21:07,"Modern Family: Seizoen 1: Fears (Aflevering 16)"
2020-07-18,00:21:36,"Modern Family: Seizoen 1: My Funky Valentine (Aflevering 15)"
2020-07-18,00:21:35,"Modern Family: Seizoen 1: Moon Landing (Aflevering 14)"
2020-07-18,00:21:41,"Modern Family: Seizoen 1: Fifteen Percent (Aflevering 13)"
2020-07-18,00:21:17,"Modern Family: Seizoen 1: Not in My House (Aflevering 12)"
2020-07-18,00:21:36,"Modern Family: Seizoen 1: Up All Night (Aflevering 11)"
2020-07-17,00:21:41,"Modern Family: Seizoen 1: Undeck the Halls (Aflevering 10)"
2020-07-17,00:20:49,"Modern Family: Seizoen 1: Fizbo (Aflevering 9)"
2020-07-17,00:21:23,"Modern Family: Seizoen 1: Great Expectations (Aflevering 8)"
2020-07-17,00:20:33,"Modern Family: Seizoen 1: En Garde (Aflevering 7)"
2020-07-16,00:00:09,"Modern Family: Seizoen 1: En Garde (Aflevering 7)"
2020-07-16,00:20:46,"Modern Family: Seizoen 1: Run for Your Wife (Aflevering 6)"
2020-07-16,00:20:58,"Modern Family: Seizoen 1: Coal Digger (Aflevering 5)"
2020-07-15,00:21:57,"Modern Family: Seizoen 1: The Incident (Aflevering 4)"
2020-07-15,00:21:10,"Modern Family: Seizoen 1: Come Fly with Me (Aflevering 3)"
2020-07-14,00:21:31,"Modern Family: Seizoen 1: The Bicycle Thief (Aflevering 2)"
2020-07-14,00:22:59,"Modern Family: Seizoen 1: Pilotaflevering (Aflevering 1)"
2020-07-14,00:00:01,"Modern Family: Seizoen 5: Larry's Wife (Aflevering 3)"
2020-07-14,00:00:01,"The World's Most Extraordinary Homes: Seizoen 2 (Deel B): Spain (Aflevering 1)"
2020-07-14,00:00:29,"The Last Dance: Seizoen 1: Aflevering I (Aflevering 1)"
2020-07-13,01:43:13,"Disclosure"
2020-07-13,00:00:01,"Sex Education: Seizoen 1: Aflevering 1 (Aflevering 1)"
2020-04-16,01:42:11,"Extremely Wicked, Shockingly Evil and Vile"
2020-04-16,01:42:13,"Extremely Wicked, Shockingly Evil and Vile"
2020-04-16,00:00:08,"Inside the Criminal Mind: Seizoen 1: Kidnapping (Aflevering 2)"
2020-04-16,00:00:08,"Inside the Criminal Mind: Seizoen 1: Kidnapping (Aflevering 2)"
2020-04-16,00:45:26,"Inside the Criminal Mind: Seizoen 1: Serial Killers (Aflevering 1)"
2020-04-16,00:00:43,"Serial Killer with Piers Morgan: Seizoen 1: Aflevering 1 (Aflevering 1)"
2020-04-16,00:15:05,"Serial Killer with Piers Morgan: Seizoen 1: Aflevering 1 (Aflevering 1)"
2020-04-16,00:04:15,"100 Humans: Seizoen 1: Wat maakt ons aantrekkelijk? (Aflevering 1)"
2020-04-16,00:01:58,"Nurses Who Kill: Seizoen 1: Beverley Allitt (Aflevering 1)"
2020-04-16,00:19:24,"The Trials of Gabriel Fernandez: Miniserie: Een schok voor het systeem (Aflevering 1)"
2020-04-16,00:07:28,"Inside the Criminal Mind: Seizoen 1: Serial Killers (Aflevering 1)"
2020-04-16,00:00:03,"Inside the Criminal Mind: Seizoen 1: Cult Leaders (Aflevering 3)"
2020-04-16,00:34:36,"Bodyguard: Seizoen 1: Aflevering 1 (Aflevering 1)"
2020-04-13,00:00:03,"Extremely Wicked, Shockingly Evil and Vile"
2020-04-13,01:13:02,"Conversations with a Killer: The Ted Bundy Tapes: Miniserie: Burn Bundy Burn (Aflevering 4)"
2020-04-13,00:26:45,"Conversations with a Killer: The Ted Bundy Tapes: Miniserie: Not My Turn to Watch Him (Aflevering 3)"
2020-04-12,00:23:25,"Conversations with a Killer: The Ted Bundy Tapes: Miniserie: Not My Turn to Watch Him (Aflevering 3)"
2020-04-12,00:23:13,"Conversations with a Killer: The Ted Bundy Tapes: Miniserie: Not My Turn to Watch Him (Aflevering 3)"
2020-04-12,00:55:53,"Conversations with a Killer: The Ted Bundy Tapes: Miniserie: One of Us (Aflevering 2)"
2020-04-12,00:52:43,"Conversations with a Killer: The Ted Bundy Tapes: Miniserie: Handsome Devil (Aflevering 1)"
2020-04-12,00:00:01,"Conversations with a Killer: The Ted Bundy Tapes: Miniserie: Handsome Devil (Aflevering 1)"
2020-04-12,00:39:35,"De tijgerkoning en ik: English Title: The Tiger King and I"
2020-04-12,00:39:49,"De tijgerkoning en ik: English Title: The Tiger King and I"
2020-04-10,00:04:16,"Virgin River: Seizoen 1: ... and Found (Aflevering 3)"
2020-04-09,00:22:59,"Virgin River: Seizoen 1: ... and Found (Aflevering 3)"
2020-04-09,00:23:34,"Virgin River: Seizoen 1: Lost (Aflevering 2)"
2020-04-08,01:02:35,"Don't F**k with Cats: Hunting an Internet Killer: Miniserie: Closing the Net (Aflevering 3)"
2020-04-08,01:02:15,"Don't F**k with Cats: Hunting an Internet Killer: Miniserie: Closing the Net (Aflevering 3)"
2020-04-08,00:56:30,"Don't F**k with Cats: Hunting an Internet Killer: Miniserie: Killing for Clicks (Aflevering 2)"
2020-04-08,01:04:42,"Don't F**k with Cats: Hunting an Internet Killer: Miniserie: Cat and Mouse (Aflevering 1)"
2020-04-08,00:11:32,"Abstract: The Art of Design: Seizoen 2: Olafur Eliasson: The Design of Art (Aflevering 1)"
2020-04-08,00:18:05,"Virgin River: Seizoen 1: Lost (Aflevering 2)"
2020-04-08,00:06:54,"Virgin River: Seizoen 1: Carry On (Aflevering 1)"
2020-04-08,00:40:04,"Virgin River: Seizoen 1: Carry On (Aflevering 1)"
2020-04-04,00:43:28,"Peter Pannekoek - Zacht van Binnen"
2020-04-04,00:11:27,"Peter Pannekoek - Zacht van Binnen"
2020-04-04,00:07:00,"Peter Pannekoek - Zacht van Binnen"
2020-04-04,00:33:29,"Peter Pannekoek - Zacht van Binnen"
2020-04-04,00:32:48,"Peter Pannekoek - Zacht van Binnen"
2020-04-03,00:50:56,"Holland: Natuur in de Delta"
2020-04-03,00:50:52,"Holland: Natuur in de Delta"
2020-04-03,00:00:23,"Holland: Natuur in de Delta"
2020-04-03,00:00:23,"Focus"
2020-04-02,00:38:53,"Tiger King: Seizoen 1: Onttroond (Aflevering 7)"
2020-04-02,00:38:54,"Tiger King: Seizoen 1: Onttroond (Aflevering 7)"
2020-04-02,00:21:50,"Tiger King: Seizoen 1: Een goede daad (Aflevering 6)"
2020-04-02,00:21:02,"Tiger King: Seizoen 1: Een goede daad (Aflevering 6)"
2020-04-02,00:17:08,"Tiger King: Seizoen 1: Een goede daad (Aflevering 6)"
2020-04-02,00:40:53,"Tiger King: Seizoen 1: Make America Exotic Again (Aflevering 5)"
2020-04-02,00:19:37,"Tiger King: Seizoen 1: Spelen met vuur (Aflevering 4)"
2020-04-02,00:23:35,"Tiger King: Seizoen 1: Spelen met vuur (Aflevering 4)"
2020-04-02,00:23:13,"Tiger King: Seizoen 1: Spelen met vuur (Aflevering 4)"
2020-04-01,00:00:08,"Tiger King: Seizoen 1: Spelen met vuur (Aflevering 4)"
2020-04-01,00:44:07,"Tiger King: Seizoen 1: Het geheim (Aflevering 3)"
2020-04-01,00:00:02,"Tiger King: Seizoen 1: Het geheim (Aflevering 3)"
2020-04-01,00:44:42,"Tiger King: Seizoen 1: De cultus van persoonlijkheid (Aflevering 2)"
2020-04-01,00:00:02,"Tiger King: Seizoen 1: De cultus van persoonlijkheid (Aflevering 2)"
2020-04-01,00:46:11,"Tiger King: Seizoen 1: Joe Exotic (Aflevering 1)"
2020-03-31,00:57:10,"Sex Education: Seizoen 2: Aflevering 8 (Aflevering 8)"
2020-03-31,00:57:26,"Sex Education: Seizoen 2: Aflevering 8 (Aflevering 8)"
2020-03-31,00:48:06,"Sex Education: Seizoen 2: Aflevering 7 (Aflevering 7)"
2020-03-31,00:37:34,"Sex Education: Seizoen 2: Aflevering 6 (Aflevering 6)"
2020-03-30,00:15:19,"Sex Education: Seizoen 2: Aflevering 6 (Aflevering 6)"
2020-03-30,00:52:25,"Sex Education: Seizoen 2: Aflevering 5 (Aflevering 5)"
2020-03-30,00:49:19,"Sex Education: Seizoen 2: Aflevering 4 (Aflevering 4)"
2020-03-30,00:47:04,"Sex Education: Seizoen 2: Aflevering 3 (Aflevering 3)"
2020-03-30,00:27:02,"Sex Education: Seizoen 2: Aflevering 2 (Aflevering 2)"
2020-03-30,00:00:02,"Sex Education: Seizoen 2: Aflevering 1 (Aflevering 1)"
2019-11-02,00:26:13,"Easy: Seizoen 2: Lady Cha Cha (Aflevering 7)"
2019-11-02,00:24:51,"Easy: Seizoen 2: Open Marriage (Aflevering 2)"
2019-11-02,00:00:56,"Easy: Seizoen 1: Chemistry Read (Aflevering 7)"
2019-11-02,00:18:24,"Easy: Seizoen 1: Utopia (Aflevering 6)"
2019-11-02,00:00:18,"Easy: Seizoen 1: Art and Life (Aflevering 5)"
2019-11-02,00:01:05,"Easy: Seizoen 1: Brewery Brothers (Aflevering 3)"
2019-11-02,00:25:34,"Easy: Seizoen 1: Vegan Cinderella (Aflevering 2)"
2019-11-02,00:24:49,"Easy: Seizoen 1: The F**king Study (Aflevering 1)"
2019-11-01,00:04:54,"Joe Rogan: Strange Times"
2019-10-26,00:04:59,"Ellen DeGeneres: Relatable: Special: Ask Ellen (Aflevering 2)"
2019-10-26,00:28:32,"My Next Guest Needs No Introduction With David Letterman: Seizoen 2: Ellen DeGeneres (Aflevering 2)"
2019-10-26,00:00:08,"My Next Guest Needs No Introduction With David Letterman: Seizoen 2: Ellen DeGeneres (Aflevering 2)"
2019-10-26,00:00:02,"My Next Guest Needs No Introduction With David Letterman: Seizoen 2: Bonus: Zach Galifianakis (Aflevering 6)"
2019-10-24,01:00:13,"Jenny Slate: Stage Fright"
2019-10-24,00:00:03,"The Big Bang Theory: Seizoen 10: The Dependence Transcendence (Aflevering 3)"
2019-10-24,00:03:08,"The Big Bang Theory: Seizoen 10: The Dependence Transcendence (Aflevering 3)"
2019-10-24,00:03:03,"The Big Bang Theory: Seizoen 1: Pilot (Aflevering 1)"
2019-10-24,00:02:24,"Smoorverliefd"
2019-10-24,00:09:55,"Toon: Seizoen 1: Feest (Aflevering 1)"
2019-10-24,00:06:35,"The Big Bang Theory: Seizoen 1: Pilot (Aflevering 1)"
2019-10-24,00:07:57,"The Big Bang Theory: Seizoen 1: Pilot (Aflevering 1)"
2019-10-23,01:26:03,"Rumor Has It..."
2019-10-23,00:04:08,"Doctor Foster: Seizoen 2: Aflevering 1 (Aflevering 1)"
2019-10-23,00:16:23,"Doctor Foster: Seizoen 1: Aflevering 5 (Aflevering 5)"
2019-10-23,00:18:14,"Doctor Foster: Seizoen 1: Aflevering 5 (Aflevering 5)"
2019-10-23,00:20:19,"Doctor Foster: Seizoen 1: Aflevering 5 (Aflevering 5)"
2019-10-23,00:14:51,"Doctor Foster: Seizoen 1: Aflevering 4 (Aflevering 4)"
2019-10-23,00:08:59,"Doctor Foster: Seizoen 1: Aflevering 4 (Aflevering 4)"
2019-10-23,00:41:25,"Doctor Foster: Seizoen 1: Aflevering 3 (Aflevering 3)"
2019-10-23,00:08:38,"Doctor Foster: Seizoen 1: Aflevering 3 (Aflevering 3)"
2019-10-23,00:49:17,"Doctor Foster: Seizoen 1: Aflevering 2 (Aflevering 2)"
2019-10-23,00:00:31,"Doctor Foster: Seizoen 1: Aflevering 2 (Aflevering 2)"
2019-10-23,00:56:51,"Doctor Foster: Seizoen 1: Aflevering 1 (Aflevering 1)"
2019-10-23,00:37:56,"Oprah Winfrey Presents: When They See Us Now"
2019-10-23,00:06:58,"Oprah Winfrey Presents: When They See Us Now"
2019-10-23,01:15:22,"When They See Us: Miniserie: Deel vier (Aflevering 4)"
2019-10-23,00:54:25,"When They See Us: Miniserie: Deel drie (Aflevering 3)"
2019-10-22,01:08:09,"When They See Us: Miniserie: Deel twee (Aflevering 2)"
2019-10-22,01:01:15,"When They See Us: Miniserie: Deel een (Aflevering 1)"
2019-10-22,01:55:58,"Silver Linings Playbook"
2019-10-22,00:00:10,"Silver Linings Playbook"
2019-10-21,00:13:13,"Catch and Release"
2019-10-21,01:17:14,"That Awkward Moment"
2019-10-19,01:28:00,"My Perfect Romance"
2019-02-12,00:02:12,"Modern Family: Seizoen 5: First Days (Aflevering 2)"
2019-02-12,00:01:50,"Modern Family: Seizoen 5: First Days (Aflevering 2)"
2019-02-12,00:00:07,"Modern Family: Seizoen 5: Suddenly, Last Summer (Aflevering 1)"
2019-02-12,00:21:34,"Modern Family: Seizoen 5: Suddenly, Last Summer (Aflevering 1)"
2019-02-12,00:00:12,"Modern Family: Seizoen 4: Goodnight, Gracie (Aflevering 24)"
2019-02-11,00:20:51,"Modern Family: Seizoen 4: Goodnight, Gracie (Aflevering 24)"
2019-02-11,00:08:51,"Modern Family: Seizoen 4: Games People Play (Aflevering 23)"
2019-02-11,00:06:34,"Mannenharten 2"
2019-02-11,00:39:38,"Mannenharten 2"
2019-02-11,00:20:49,"Mannenharten 2"
2019-02-11,00:12:42,"Mannenharten 2"
2019-02-10,00:11:59,"Modern Family: Seizoen 4: Games People Play (Aflevering 23)"
2019-02-10,00:12:01,"Modern Family: Seizoen 4: My Hero (Aflevering 22)"
2019-02-10,00:09:27,"Modern Family: Seizoen 4: My Hero (Aflevering 22)"
2019-02-10,00:16:41,"Modern Family: Seizoen 4: Career Day (Aflevering 21)"
2019-02-10,00:00:17,"Modern Family: Seizoen 4: Flip Flop (Aflevering 20)"
2019-02-10,00:10:43,"Modern Family: Seizoen 4: Flip Flop (Aflevering 20)"
2019-02-10,00:00:03,"Modern Family: Seizoen 4: The Future Dunphys (Aflevering 19)"
2019-02-09,00:20:32,"Modern Family: Seizoen 4: The Future Dunphys (Aflevering 19)"
2019-02-09,00:02:04,"Modern Family: Seizoen 4: The Wow Factor (Aflevering 18)"
2019-02-09,00:03:11,"Modern Family: Seizoen 4: The Wow Factor (Aflevering 18)"
2019-02-09,00:00:11,"Liever verliefd"
2019-02-09,00:20:51,"The Choice"
2019-02-08,00:35:14,"De Surprise"
2019-02-08,00:21:25,"Modern Family: Seizoen 4: Best Men (Aflevering 17)"
2019-02-08,00:06:43,"Modern Family: Seizoen 4: Bad Hair Day (Aflevering 16)"
2019-02-08,00:00:08,"Dansen Op De Vulkaan"
2019-02-08,00:18:06,"Brasserie Valentijn"
2019-02-08,00:34:47,"Voor elkaar gemaakt"
2019-02-08,00:53:09,"Voor elkaar gemaakt"
2019-02-07,00:38:35,"Homies"
2019-02-07,00:00:03,"The Other Woman"
2019-02-07,01:16:12,"Playing It Cool"
2019-02-06,00:00:44,"Playing It Cool"
2019-02-06,00:13:03,"Playing It Cool"
2019-02-06,00:14:25,"Modern Family: Seizoen 4: Bad Hair Day (Aflevering 16)"
2019-02-06,00:21:35,"Modern Family: Seizoen 4: Heart Broken (Aflevering 15)"
2019-02-06,00:00:03,"Modern Family: Seizoen 4: A Slight at the Opera (Aflevering 14)"
2019-02-05,00:24:52,"Ray Romano: Right Here, Around the Corner"
2019-02-04,00:20:36,"Eat Pray Love"
2019-02-04,00:06:26,"Ontdek de wereld met Nijntje: Seizoen 1: Nijntje in Europa (Aflevering 1)"
2019-02-03,00:00:18,"Bon Bini Holland"
2019-02-03,00:00:02,"Bon Bini Holland"
2019-02-03,01:13:04,"Eat Pray Love"
2019-02-03,00:08:22,"Pose: Seizoen 1: Pilot (Aflevering 1)"
2019-02-03,01:03:06,"The Edge of Seventeen"
2019-02-03,00:31:35,"The Edge of Seventeen"
2019-02-03,00:03:51,"Ontdek de wereld met Nijntje: Seizoen 1: Nijntje in Europa (Aflevering 1)"
2019-02-03,00:28:56,"Russian Doll: Seizoen 1: Ariadne (Aflevering 8)"
2019-02-03,00:24:48,"Russian Doll: Seizoen 1: The Way Out (Aflevering 7)"
2019-02-03,00:25:43,"Russian Doll: Seizoen 1: Reflection (Aflevering 6)"
2019-02-03,00:23:35,"Russian Doll: Seizoen 1: Superiority Complex (Aflevering 5)"
2019-02-03,00:23:49,"Russian Doll: Seizoen 1: Alan's Routine (Aflevering 4)"
2019-02-03,00:24:43,"Russian Doll: Seizoen 1: A Warm Body (Aflevering 3)"
2019-02-03,00:00:21,"Russian Doll: Seizoen 1: The Great Escape (Aflevering 2)"
2019-02-03,00:26:43,"Russian Doll: Seizoen 1: The Great Escape (Aflevering 2)"
2019-02-02,00:23:44,"Russian Doll: Seizoen 1: Nothing in This World Is Easy (Aflevering 1)"
2019-02-01,00:00:01,"Pose: Seizoen 1: Pilot (Aflevering 1)"
2019-02-01,00:20:43,"Modern Family: Seizoen 4: A Slight at the Opera (Aflevering 14)"
2019-02-01,00:00:04,"Modern Family: Seizoen 4: Fulgencio (Aflevering 13)"
2019-01-29,00:10:28,"Modern Family: Seizoen 4: Fulgencio (Aflevering 13)"
2019-01-28,00:07:18,"Modern Family: Seizoen 4: Fulgencio (Aflevering 13)"
2019-01-28,00:21:40,"Modern Family: Seizoen 4: Party Crasher (Aflevering 12)"
2019-01-28,00:21:25,"Modern Family: Seizoen 4: New Year's Eve (Aflevering 11)"
2019-01-28,00:21:23,"Modern Family: Seizoen 4: Diamond in the Rough (Aflevering 10)"
2019-01-28,00:21:13,"Modern Family: Seizoen 4: When a Tree Falls (Aflevering 9)"
2019-01-28,00:21:28,"Modern Family: Seizoen 4: Mistery Date (Aflevering 8)"
2019-01-28,00:00:03,"Modern Family: Seizoen 4: Mistery Date (Aflevering 8)"
2019-01-28,00:14:05,"Modern Family: Seizoen 4: Arrested (Aflevering 7)"
2019-01-28,00:03:24,"Modern Family: Seizoen 4: Arrested (Aflevering 7)"
2019-01-28,00:04:06,"Modern Family: Seizoen 4: Arrested (Aflevering 7)"
